time,open,high,low,close,volume
1735542000000,3431.24000000,3432.65000000,3425.76000000,3428.99000000,1073.99640000
1735542300000,3428.98000000,3430.22000000,3426.74000000,3427.06000000,816.01940000
1735542600000,3427.05000000,3429.53000000,3422.00000000,3424.24000000,739.89170000
1735542900000,3424.23000000,3427.08000000,3422.49000000,3423.34000000,660.55860000
1735543200000,3423.36000000,3423.94000000,3419.49000000,3419.50000000,471.37200000
1735543500000,3419.49000000,3420.36000000,3412.81000000,3414.68000000,1533.36020000
1735543800000,3414.69000000,3416.70000000,3410.45000000,3411.12000000,2145.61290000
1735544100000,3411.06000000,3422.20000000,3409.44000000,3420.35000000,1792.01740000
1735544400000,3420.35000000,3424.63000000,3420.35000000,3422.57000000,1079.02570000
1735544700000,3422.58000000,3424.50000000,3418.91000000,3420.58000000,1907.78290000
1735545000000,3420.58000000,3422.86000000,3419.50000000,3421.99000000,1383.18240000
1735545300000,3422.00000000,3427.94000000,3421.00000000,3427.00000000,2632.22770000
1735545600000,3427.01000000,3434.35000000,3423.10000000,3423.82000000,4136.09230000
1735545900000,3423.82000000,3426.00000000,3421.00000000,3424.72000000,2133.49100000
1735546200000,3424.72000000,3425.60000000,3419.06000000,3421.67000000,1066.98180000
1735546500000,3421.67000000,3426.99000000,3421.26000000,3426.05000000,1105.52580000
1735546800000,3426.06000000,3426.06000000,3421.86000000,3423.85000000,750.68870000
1735547100000,3423.86000000,3424.73000000,3420.00000000,3420.71000000,877.75410000
1735547400000,3420.71000000,3420.71000000,3412.83000000,3415.12000000,867.29520000
1735547700000,3415.13000000,3426.81000000,3415.12000000,3425.00000000,1524.75680000
1735548000000,3425.00000000,3426.74000000,3419.04000000,3419.05000000,1181.08080000
1735548300000,3419.05000000,3423.00000000,3417.73000000,3417.74000000,970.61420000
1735548600000,3417.74000000,3420.71000000,3416.99000000,3420.58000000,539.98890000
1735548900000,3420.59000000,3423.66000000,3420.39000000,3422.10000000,819.96300000
1735549200000,3422.10000000,3425.83000000,3417.83000000,3424.75000000,702.91870000
1735549500000,3424.75000000,3424.75000000,3417.25000000,3417.26000000,595.39880000
1735549800000,3417.26000000,3419.00000000,3415.50000000,3418.99000000,762.70950000
1735550100000,3418.99000000,3422.87000000,3413.29000000,3413.41000000,946.55140000
1735550400000,3413.41000000,3416.18000000,3412.92000000,3414.84000000,341.32680000
1735550700000,3414.85000000,3421.28000000,3412.75000000,3418.41000000,839.31520000
1735551000000,3418.41000000,3420.71000000,3417.00000000,3420.70000000,546.67010000
1735551300000,3420.71000000,3424.11000000,3419.59000000,3424.11000000,1049.90300000
1735551600000,3424.11000000,3427.91000000,3422.57000000,3424.50000000,951.04570000
1735551900000,3424.50000000,3426.59000000,3422.50000000,3422.81000000,592.93660000
1735552200000,3422.80000000,3425.98000000,3422.74000000,3423.79000000,480.13210000
1735552500000,3423.80000000,3425.44000000,3420.74000000,3421.60000000,792.27410000
1735552800000,3421.60000000,3423.50000000,3418.99000000,3419.74000000,918.63840000
1735553100000,3419.74000000,3425.19000000,3419.43000000,3425.18000000,684.32310000
1735553400000,3425.19000000,3427.99000000,3424.33000000,3424.91000000,1033.02800000
1735553700000,3424.92000000,3425.25000000,3421.44000000,3422.20000000,973.96140000
1735554000000,3422.20000000,3426.03000000,3420.80000000,3422.77000000,434.79680000
1735554300000,3422.72000000,3424.55000000,3421.19000000,3424.29000000,407.56670000
1735554600000,3424.28000000,3425.50000000,3417.52000000,3418.08000000,386.66090000
1735554900000,3418.09000000,3418.18000000,3415.35000000,3417.30000000,580.15950000
1735555200000,3417.31000000,3420.61000000,3416.51000000,3417.48000000,467.20300000
1735555500000,3417.48000000,3419.28000000,3417.06000000,3417.46000000,315.58250000
1735555800000,3417.45000000,3418.32000000,3412.00000000,3413.77000000,447.64680000
1735556100000,3413.76000000,3415.05000000,3411.73000000,3412.42000000,347.74560000
1735556400000,3412.42000000,3415.00000000,3402.51000000,3404.00000000,857.54870000
1735556700000,3404.00000000,3404.11000000,3395.05000000,3398.29000000,2133.99040000
1735557000000,3398.29000000,3407.38000000,3397.93000000,3403.12000000,940.42570000
1735557300000,3403.13000000,3404.88000000,3399.00000000,3402.36000000,997.87930000
1735557600000,3402.37000000,3412.01000000,3402.36000000,3411.56000000,825.97170000
1735557900000,3411.56000000,3423.75000000,3411.55000000,3421.14000000,1572.65440000
1735558200000,3421.13000000,3424.00000000,3417.73000000,3420.06000000,817.26600000
1735558500000,3420.06000000,3420.54000000,3417.72000000,3419.24000000,400.23290000
1735558800000,3419.16000000,3421.44000000,3417.00000000,3419.49000000,441.16120000
1735559100000,3419.49000000,3422.48000000,3419.18000000,3420.58000000,343.56160000
1735559400000,3420.59000000,3422.24000000,3419.20000000,3421.96000000,362.61390000
1735559700000,3421.96000000,3424.80000000,3421.95000000,3424.13000000,507.74920000
1735560000000,3424.12000000,3429.00000000,3423.40000000,3424.51000000,1352.15070000
1735560300000,3424.51000000,3425.88000000,3421.60000000,3422.72000000,480.29590000
1735560600000,3422.72000000,3423.80000000,3419.69000000,3421.30000000,443.32580000
1735560900000,3421.29000000,3424.53000000,3419.10000000,3424.17000000,657.48260000
1735561200000,3424.16000000,3425.92000000,3422.66000000,3424.72000000,667.73310000
1735561500000,3424.72000000,3430.20000000,3423.53000000,3423.53000000,948.18890000
1735561800000,3423.51000000,3426.56000000,3418.73000000,3419.43000000,663.74840000
1735562100000,3419.33000000,3419.33000000,3411.65000000,3413.58000000,855.40470000
1735562400000,3413.57000000,3416.26000000,3410.93000000,3411.68000000,511.59220000
1735562700000,3411.68000000,3414.00000000,3408.57000000,3410.00000000,649.10520000
1735563000000,3410.00000000,3412.04000000,3403.72000000,3406.59000000,711.70800000
1735563300000,3406.58000000,3411.49000000,3406.04000000,3409.01000000,400.47210000
1735563600000,3409.00000000,3413.00000000,3408.25000000,3410.33000000,577.87620000
1735563900000,3410.32000000,3410.33000000,3400.98000000,3402.73000000,1360.29690000
1735564200000,3402.74000000,3402.74000000,3391.39000000,3393.21000000,1732.03670000
1735564500000,3393.20000000,3393.44000000,3375.55000000,3377.40000000,3503.94050000
1735564800000,3377.29000000,3381.12000000,3368.24000000,3368.69000000,2835.56260000
1735565100000,3368.70000000,3373.17000000,3365.43000000,3366.40000000,1184.20190000
1735565400000,3366.40000000,3370.79000000,3357.40000000,3357.41000000,1851.64180000
1735565700000,3357.41000000,3360.50000000,3350.00000000,3350.01000000,4020.09590000
1735566000000,3350.01000000,3356.48000000,3348.59000000,3353.93000000,3664.50040000
1735566300000,3353.93000000,3357.78000000,3350.33000000,3350.60000000,1466.40200000
1735566600000,3350.59000000,3354.00000000,3330.39000000,3350.39000000,4978.89240000
1735566900000,3350.38000000,3352.33000000,3336.00000000,3336.84000000,4323.39440000
1735567200000,3336.89000000,3347.77000000,3335.82000000,3341.51000000,2563.72010000
1735567500000,3341.51000000,3348.19000000,3338.61000000,3344.99000000,2163.21590000
1735567800000,3344.99000000,3346.60000000,3339.51000000,3345.49000000,1009.77240000
1735568100000,3345.50000000,3352.33000000,3345.04000000,3352.32000000,1174.91830000
1735568400000,3352.33000000,3352.64000000,3342.31000000,3344.60000000,1182.30150000
1735568700000,3344.60000000,3351.95000000,3342.00000000,3351.95000000,709.91790000
1735569000000,3351.97000000,3351.97000000,3322.00000000,3325.22000000,4639.63160000
1735569300000,3325.23000000,3328.24000000,3310.00000000,3324.29000000,8658.54770000
1735569600000,3324.30000000,3338.25000000,3322.90000000,3334.58000000,2439.54800000
1735569900000,3334.57000000,3338.01000000,3322.43000000,3322.56000000,2222.97710000
1735570200000,3322.56000000,3332.27000000,3322.43000000,3327.57000000,1730.58230000
1735570500000,3327.50000000,3328.25000000,3313.24000000,3315.54000000,1976.73180000
1735570800000,3315.57000000,3328.80000000,3305.00000000,3322.80000000,6196.68910000
1735571100000,3322.81000000,3328.44000000,3319.72000000,3321.45000000,2127.21080000
1735571400000,3321.45000000,3331.99000000,3316.43000000,3322.22000000,2556.97750000
1735571700000,3322.22000000,3325.97000000,3310.27000000,3313.96000000,2553.26160000
1735572000000,3313.95000000,3320.63000000,3308.23000000,3313.16000000,2720.87670000
1735572300000,3313.16000000,3319.59000000,3310.01000000,3314.72000000,2251.62510000
1735572600000,3314.71000000,3318.95000000,3305.56000000,3311.40000000,2942.89610000
1735572900000,3311.40000000,3328.76000000,3308.04000000,3327.63000000,2445.54690000
1735573200000,3327.63000000,3333.64000000,3325.86000000,3331.80000000,3897.94500000
1735573500000,3331.80000000,3343.98000000,3321.72000000,3328.44000000,2796.58890000
1735573800000,3328.44000000,3332.23000000,3323.83000000,3327.13000000,2066.47950000
1735574100000,3327.18000000,3334.01000000,3323.69000000,3324.16000000,1136.15850000
1735574400000,3324.16000000,3326.91000000,3317.50000000,3326.90000000,1734.40540000
1735574700000,3326.91000000,3334.00000000,3324.68000000,3328.46000000,1469.15570000
1735575000000,3328.45000000,3331.16000000,3323.61000000,3329.82000000,1195.02740000
1735575300000,3329.82000000,3340.79000000,3328.00000000,3340.41000000,1467.46980000
1735575600000,3340.38000000,3340.60000000,3325.72000000,3326.19000000,1158.33650000
1735575900000,3326.19000000,3336.27000000,3326.19000000,3334.76000000,1167.23830000
1735576200000,3334.76000000,3337.13000000,3327.99000000,3329.24000000,1747.50590000
1735576500000,3329.25000000,3335.94000000,3327.32000000,3333.06000000,1226.47280000
1735576800000,3333.13000000,3341.92000000,3332.01000000,3340.37000000,1075.30440000
1735577100000,3340.37000000,3340.91000000,3328.25000000,3328.25000000,2003.94860000
1735577400000,3328.25000000,3337.96000000,3327.60000000,3336.82000000,852.00990000
1735577700000,3336.82000000,3339.90000000,3335.51000000,3339.89000000,979.70820000
1735578000000,3339.89000000,3345.56000000,3337.51000000,3337.95000000,1507.60870000
1735578300000,3337.94000000,3337.94000000,3333.00000000,3334.64000000,2258.67060000
1735578600000,3334.64000000,3342.09000000,3334.63000000,3337.29000000,632.23910000
1735578900000,3337.29000000,3338.85000000,3335.51000000,3335.99000000,833.13730000
1735579200000,3335.98000000,3349.83000000,3335.32000000,3347.21000000,1451.00800000
1735579500000,3347.20000000,3353.79000000,3345.17000000,3352.42000000,1216.04170000
1735579800000,3352.42000000,3376.40000000,3350.00000000,3373.65000000,3173.20400000
1735580100000,3373.66000000,3389.35000000,3371.45000000,3381.86000000,3891.50220000
1735580400000,3381.82000000,3398.39000000,3372.14000000,3397.00000000,3199.93790000
1735580700000,3397.00000000,3408.56000000,3386.77000000,3399.93000000,4014.90490000
1735581000000,3399.93000000,3404.00000000,3387.61000000,3389.60000000,1855.74750000
1735581300000,3389.60000000,3392.62000000,3379.25000000,3391.27000000,1878.66390000
1735581600000,3391.24000000,3392.13000000,3383.22000000,3391.31000000,1709.40950000
1735581900000,3391.29000000,3400.00000000,3382.67000000,3399.52000000,3291.31760000
1735582200000,3399.53000000,3404.89000000,3393.68000000,3399.58000000,3447.40810000
1735582500000,3399.58000000,3401.81000000,3395.50000000,3400.18000000,2202.93230000
1735582800000,3400.18000000,3403.67000000,3397.73000000,3400.60000000,1564.58770000
1735583100000,3400.60000000,3405.00000000,3392.63000000,3396.40000000,1701.76220000
1735583400000,3396.39000000,3402.62000000,3393.56000000,3397.01000000,1442.69100000
1735583700000,3397.01000000,3401.35000000,3393.29000000,3398.22000000,1586.54660000
1735584000000,3398.22000000,3401.16000000,3393.42000000,3396.67000000,1322.41600000
1735584300000,3396.67000000,3400.95000000,3396.00000000,3396.68000000,843.93750000
1735584600000,3396.62000000,3399.60000000,3394.61000000,3398.43000000,514.75720000
1735584900000,3398.42000000,3399.20000000,3392.54000000,3396.52000000,787.69010000
1735585200000,3396.52000000,3397.46000000,3393.22000000,3395.00000000,603.64130000
1735585500000,3395.00000000,3400.00000000,3388.32000000,3396.62000000,1241.01810000
1735585800000,3396.61000000,3398.69000000,3390.06000000,3393.07000000,745.29890000
1735586100000,3393.06000000,3397.11000000,3392.45000000,3396.19000000,538.61410000
1735586400000,3396.19000000,3399.54000000,3391.23000000,3394.24000000,916.94620000
1735586700000,3394.24000000,3407.60000000,3393.21000000,3405.10000000,2551.20670000
1735587000000,3405.10000000,3406.50000000,3402.20000000,3404.94000000,1495.05700000
1735587300000,3404.94000000,3406.39000000,3402.63000000,3405.81000000,1556.39550000
1735587600000,3405.81000000,3406.31000000,3398.50000000,3399.49000000,631.07850000
1735587900000,3399.48000000,3403.62000000,3398.65000000,3401.19000000,461.51640000
1735588200000,3401.19000000,3403.27000000,3398.52000000,3399.60000000,381.49800000
1735588500000,3399.60000000,3402.62000000,3398.05000000,3401.93000000,447.92790000
1735588800000,3401.93000000,3409.00000000,3401.10000000,3403.02000000,1063.51090000
1735589100000,3403.02000000,3406.84000000,3402.04000000,3403.61000000,721.03550000
1735589400000,3403.62000000,3409.40000000,3400.21000000,3405.03000000,778.04000000
1735589700000,3405.01000000,3417.00000000,3404.50000000,3417.00000000,1608.98540000
1735590000000,3417.00000000,3419.00000000,3414.00000000,3417.25000000,1410.06200000
1735590300000,3417.25000000,3417.25000000,3405.44000000,3405.77000000,1360.43420000
1735590600000,3405.77000000,3408.75000000,3403.92000000,3404.47000000,473.33660000
1735590900000,3404.48000000,3407.29000000,3396.58000000,3397.54000000,636.04850000
1735591200000,3397.55000000,3401.26000000,3396.58000000,3400.22000000,423.59350000
1735591500000,3400.19000000,3408.00000000,3400.00000000,3407.74000000,549.99650000
1735591800000,3407.74000000,3411.49000000,3404.09000000,3404.12000000,523.70210000
1735592100000,3404.13000000,3407.20000000,3398.31000000,3399.43000000,947.56770000
1735592400000,3399.37000000,3401.25000000,3396.70000000,3397.02000000,453.96030000
1735592700000,3397.02000000,3397.02000000,3390.47000000,3393.04000000,1012.41120000
1735593000000,3393.05000000,3394.40000000,3386.49000000,3392.30000000,910.86240000
1735593300000,3392.31000000,3396.39000000,3390.19000000,3390.19000000,877.76010000
1735593600000,3390.20000000,3390.52000000,3381.74000000,3384.05000000,2076.89160000
1735593900000,3384.06000000,3385.97000000,3378.00000000,3382.51000000,775.67080000
1735594200000,3382.51000000,3382.80000000,3365.04000000,3370.27000000,2332.20680000
1735594500000,3370.27000000,3371.04000000,3343.49000000,3343.86000000,1998.58630000
1735594800000,3343.85000000,3344.56000000,3308.87000000,3328.66000000,14006.79460000
1735595100000,3328.65000000,3341.36000000,3317.86000000,3323.23000000,4077.36890000
1735595400000,3323.22000000,3325.00000000,3310.34000000,3312.39000000,4699.04920000
1735595700000,3312.39000000,3330.00000000,3311.79000000,3319.26000000,3517.40300000
1735596000000,3319.26000000,3330.63000000,3317.63000000,3327.63000000,2587.95980000
1735596300000,3327.64000000,3343.75000000,3325.50000000,3341.30000000,4621.18480000
1735596600000,3341.03000000,3347.93000000,3339.32000000,3343.90000000,1969.09720000
1735596900000,3343.91000000,3353.41000000,3342.31000000,3344.70000000,1492.63140000
1735597200000,3344.69000000,3345.99000000,3338.29000000,3345.99000000,1498.04250000
1735597500000,3345.99000000,3353.23000000,3343.31000000,3352.81000000,716.43850000
1735597800000,3352.81000000,3360.53000000,3352.81000000,3356.36000000,1251.41710000
1735598100000,3356.37000000,3363.55000000,3354.50000000,3358.83000000,1188.20790000
1735598400000,3358.83000000,3365.60000000,3358.83000000,3359.89000000,1661.93900000
1735598700000,3359.89000000,3364.08000000,3359.09000000,3360.73000000,2011.21650000
1735599000000,3360.73000000,3365.01000000,3358.46000000,3364.58000000,1236.67700000
1735599300000,3364.58000000,3367.94000000,3355.37000000,3358.93000000,1487.66770000
1735599600000,3358.93000000,3361.11000000,3351.03000000,3359.58000000,2937.43830000
1735599900000,3359.58000000,3360.30000000,3350.01000000,3350.85000000,1633.54220000
1735600200000,3350.86000000,3355.17000000,3350.49000000,3353.25000000,858.08110000
1735600500000,3353.24000000,3354.12000000,3347.56000000,3353.37000000,1019.31840000
1735600800000,3353.37000000,3360.01000000,3353.37000000,3356.28000000,1884.14680000
1735601100000,3356.27000000,3361.99000000,3356.27000000,3361.54000000,943.14210000
1735601400000,3361.54000000,3366.00000000,3361.54000000,3363.81000000,1399.53830000
1735601700000,3363.81000000,3366.68000000,3361.25000000,3365.60000000,1994.71310000
1735602000000,3365.59000000,3368.45000000,3361.62000000,3363.79000000,2973.04470000
1735602300000,3363.78000000,3365.93000000,3359.37000000,3364.12000000,2034.33400000
1735602600000,3364.13000000,3365.17000000,3360.55000000,3362.51000000,773.66110000
1735602900000,3362.51000000,3366.66000000,3361.40000000,3361.84000000,576.25540000
1735603200000,3361.83000000,3362.35000000,3351.31000000,3357.49000000,2005.70530000
1735603500000,3357.50000000,3360.40000000,3356.47000000,3358.83000000,647.08800000
1735603800000,3358.83000000,3365.04000000,3357.00000000,3363.45000000,1380.53290000
1735604100000,3363.44000000,3363.44000000,3354.56000000,3356.62000000,1357.76770000
1735604400000,3356.63000000,3360.05000000,3356.00000000,3357.61000000,1066.63940000
1735604700000,3357.61000000,3359.40000000,3351.55000000,3355.37000000,1004.59150000
1735605000000,3355.40000000,3355.91000000,3344.21000000,3346.08000000,1052.14920000
1735605300000,3346.09000000,3350.32000000,3339.99000000,3349.38000000,2281.12370000
1735605600000,3349.37000000,3357.39000000,3346.80000000,3353.26000000,935.43490000
1735605900000,3353.08000000,3359.40000000,3350.97000000,3352.01000000,472.55880000
1735606200000,3352.01000000,3352.40000000,3338.76000000,3339.92000000,860.33890000
1735606500000,3339.92000000,3339.92000000,3327.20000000,3328.67000000,2676.76360000
1735606800000,3328.68000000,3331.58000000,3321.44000000,3325.26000000,2166.97570000
1735607100000,3325.27000000,3325.27000000,3315.62000000,3318.36000000,2708.78420000
1735607400000,3318.36000000,3327.94000000,3315.59000000,3327.94000000,1199.42510000
1735607700000,3327.94000000,3336.41000000,3323.64000000,3332.36000000,942.68440000
1735608000000,3332.35000000,3336.70000000,3329.49000000,3329.49000000,486.84470000
1735608300000,3329.42000000,3330.26000000,3321.63000000,3328.16000000,1621.11260000
1735608600000,3328.17000000,3333.48000000,3325.53000000,3330.00000000,1244.35760000
1735608900000,3330.01000000,3335.94000000,3329.27000000,3332.42000000,1009.59730000
1735609200000,3332.42000000,3338.40000000,3330.68000000,3338.29000000,525.10780000
1735609500000,3338.30000000,3341.72000000,3336.01000000,3341.69000000,690.33820000
1735609800000,3341.69000000,3345.00000000,3339.76000000,3340.30000000,799.24290000
1735610100000,3340.31000000,3342.97000000,3339.40000000,3340.60000000,456.68270000
1735610400000,3340.60000000,3344.84000000,3338.39000000,3341.30000000,315.57630000
1735610700000,3341.30000000,3341.31000000,3332.80000000,3333.74000000,731.02020000
1735611000000,3333.75000000,3342.97000000,3333.75000000,3342.00000000,867.73610000
1735611300000,3342.01000000,3346.00000000,3342.00000000,3343.48000000,351.56250000
1735611600000,3343.49000000,3343.70000000,3336.42000000,3342.32000000,396.17340000
1735611900000,3342.33000000,3346.45000000,3341.52000000,3345.59000000,690.76230000
1735612200000,3345.58000000,3349.51000000,3345.40000000,3347.60000000,441.73780000
1735612500000,3347.61000000,3348.35000000,3342.51000000,3345.10000000,633.10900000
1735612800000,3345.10000000,3346.19000000,3341.31000000,3344.32000000,333.54340000
1735613100000,3344.33000000,3347.83000000,3343.66000000,3345.99000000,285.36480000
1735613400000,3346.00000000,3349.00000000,3344.38000000,3344.39000000,452.20110000
1735613700000,3344.39000000,3345.50000000,3341.00000000,3343.24000000,525.03720000
1735614000000,3343.23000000,3344.33000000,3335.72000000,3336.53000000,514.11460000
1735614300000,3336.53000000,3340.00000000,3332.50000000,3335.80000000,603.94480000
1735614600000,3335.80000000,3338.30000000,3334.90000000,3337.88000000,389.60240000
1735614900000,3337.90000000,3341.18000000,3334.89000000,3337.12000000,314.10130000
1735615200000,3337.11000000,3345.83000000,3336.98000000,3345.82000000,509.11470000
1735615500000,3345.83000000,3347.30000000,3342.96000000,3343.93000000,546.55650000
1735615800000,3343.92000000,3346.48000000,3342.24000000,3345.19000000,563.16290000
1735616100000,3345.19000000,3345.63000000,3342.07000000,3344.08000000,519.47560000
1735616400000,3344.07000000,3344.31000000,3338.81000000,3340.50000000,464.35090000
1735616700000,3340.50000000,3341.50000000,3335.82000000,3339.55000000,484.26090000
1735617000000,3339.55000000,3343.43000000,3337.89000000,3340.45000000,479.07870000
1735617300000,3340.46000000,3343.61000000,3338.80000000,3340.18000000,359.09120000
1735617600000,3340.19000000,3345.33000000,3340.18000000,3345.04000000,288.84960000
1735617900000,3345.04000000,3346.47000000,3343.31000000,3346.47000000,280.06900000
1735618200000,3346.48000000,3354.04000000,3346.47000000,3347.33000000,1229.20460000
1735618500000,3347.34000000,3348.90000000,3343.06000000,3344.63000000,294.90880000
1735618800000,3344.64000000,3347.34000000,3343.00000000,3343.00000000,168.93090000
1735619100000,3343.00000000,3345.00000000,3343.00000000,3344.36000000,181.30200000
1735619400000,3344.34000000,3347.45000000,3342.58000000,3345.81000000,485.52370000
1735619700000,3345.81000000,3349.31000000,3345.50000000,3345.50000000,186.87680000
1735620000000,3345.50000000,3345.51000000,3337.83000000,3337.84000000,510.90970000
1735620300000,3337.84000000,3339.14000000,3333.50000000,3337.28000000,642.88650000
1735620600000,3337.28000000,3339.50000000,3335.34000000,3338.00000000,427.60050000
1735620900000,3337.99000000,3338.76000000,3330.50000000,3333.70000000,1183.01390000
1735621200000,3333.71000000,3339.30000000,3333.19000000,3339.30000000,288.82820000
1735621500000,3339.30000000,3340.99000000,3338.50000000,3340.97000000,286.06920000
1735621800000,3340.98000000,3341.07000000,3338.96000000,3339.63000000,210.11070000
1735622100000,3339.62000000,3340.10000000,3328.77000000,3332.27000000,517.97100000
1735622400000,3332.26000000,3347.34000000,3331.11000000,3343.32000000,576.97880000
1735622700000,3343.32000000,3344.98000000,3340.80000000,3342.01000000,180.79480000
1735623000000,3342.01000000,3346.00000000,3339.03000000,3346.00000000,285.64950000
1735623300000,3346.00000000,3348.09000000,3343.99000000,3346.62000000,221.94390000
1735623600000,3346.59000000,3348.19000000,3343.09000000,3345.33000000,254.94710000
1735623900000,3345.33000000,3347.97000000,3340.57000000,3344.08000000,353.50700000
1735624200000,3344.08000000,3346.41000000,3342.57000000,3345.86000000,365.96500000
1735624500000,3345.85000000,3346.50000000,3343.57000000,3344.32000000,213.90630000
1735624800000,3344.33000000,3346.33000000,3339.85000000,3344.92000000,418.56360000
1735625100000,3344.92000000,3353.61000000,3344.01000000,3353.61000000,709.14180000
1735625400000,3353.62000000,3359.23000000,3351.00000000,3351.70000000,1555.93500000
1735625700000,3351.70000000,3357.61000000,3349.61000000,3357.61000000,495.75200000
1735626000000,3357.67000000,3363.42000000,3357.00000000,3357.37000000,1157.77990000
1735626300000,3357.37000000,3359.69000000,3356.38000000,3356.82000000,542.19240000
1735626600000,3356.82000000,3358.40000000,3354.50000000,3355.90000000,690.53080000
1735626900000,3355.90000000,3356.59000000,3350.01000000,3350.01000000,628.83560000
1735627200000,3350.01000000,3351.91000000,3345.83000000,3348.91000000,824.61990000
1735627500000,3348.92000000,3353.18000000,3346.21000000,3349.96000000,745.72340000
1735627800000,3349.95000000,3352.37000000,3348.34000000,3352.36000000,736.08650000
1735628100000,3352.37000000,3353.80000000,3350.78000000,3353.46000000,533.47520000
1735628400000,3353.48000000,3360.94000000,3352.81000000,3359.68000000,715.81910000
1735628700000,3359.68000000,3359.70000000,3355.57000000,3357.99000000,645.41090000
1735629000000,3357.99000000,3359.75000000,3355.70000000,3357.39000000,454.52450000
1735629300000,3357.38000000,3359.20000000,3354.33000000,3358.20000000,484.49730000
1735629600000,3358.20000000,3359.54000000,3357.51000000,3358.96000000,435.72200000
1735629900000,3358.95000000,3361.41000000,3354.80000000,3355.08000000,671.20330000
1735630200000,3355.08000000,3357.11000000,3352.21000000,3352.21000000,633.17920000
1735630500000,3352.22000000,3354.19000000,3350.05000000,3352.02000000,367.41850000
1735630800000,3352.02000000,3354.19000000,3351.50000000,3352.56000000,658.62470000
1735631100000,3352.57000000,3354.34000000,3351.01000000,3354.34000000,362.85630000
1735631400000,3354.34000000,3355.65000000,3352.69000000,3353.53000000,273.42100000
1735631700000,3353.53000000,3355.38000000,3352.53000000,3353.64000000,476.52380000
1735632000000,3353.64000000,3357.52000000,3352.79000000,3355.01000000,632.10940000
1735632300000,3355.01000000,3360.99000000,3354.28000000,3359.95000000,1198.27920000
1735632600000,3359.95000000,3360.66000000,3356.95000000,3357.38000000,456.95810000
1735632900000,3357.38000000,3367.00000000,3356.38000000,3362.23000000,773.00750000
1735633200000,3362.23000000,3385.74000000,3362.22000000,3381.86000000,2418.47490000
1735633500000,3381.86000000,3398.58000000,3380.73000000,3395.29000000,2920.40460000
1735633800000,3395.28000000,3410.00000000,3391.68000000,3392.01000000,4423.81730000
1735634100000,3392.02000000,3395.40000000,3385.92000000,3391.96000000,1432.66260000
1735634400000,3391.95000000,3394.58000000,3386.53000000,3387.59000000,991.31750000
1735634700000,3387.58000000,3393.00000000,3386.20000000,3389.14000000,1046.55720000
1735635000000,3389.15000000,3389.83000000,3374.56000000,3383.52000000,1783.79240000
1735635300000,3383.52000000,3388.23000000,3378.53000000,3380.14000000,1235.86010000
1735635600000,3380.13000000,3383.88000000,3378.01000000,3380.05000000,1194.18110000
1735635900000,3380.06000000,3387.14000000,3378.54000000,3386.21000000,752.19260000
1735636200000,3386.13000000,3388.73000000,3385.00000000,3387.07000000,686.60450000
1735636500000,3387.07000000,3391.38000000,3386.67000000,3390.57000000,466.49310000
1735636800000,3390.60000000,3392.44000000,3388.55000000,3390.61000000,1006.75450000
1735637100000,3390.61000000,3392.50000000,3385.89000000,3387.68000000,781.94470000
1735637400000,3387.68000000,3389.55000000,3384.80000000,3389.50000000,459.31720000
1735637700000,3389.50000000,3393.50000000,3389.00000000,3392.19000000,1397.30200000
1735638000000,3392.19000000,3393.17000000,3390.37000000,3391.66000000,523.88580000
1735638300000,3391.65000000,3394.40000000,3388.30000000,3389.13000000,1294.01840000
1735638600000,3389.12000000,3389.12000000,3385.00000000,3387.54000000,469.22800000
1735638900000,3387.54000000,3389.31000000,3386.76000000,3389.23000000,614.76390000
1735639200000,3389.22000000,3392.57000000,3387.53000000,3392.57000000,995.02130000
1735639500000,3392.57000000,3393.57000000,3388.98000000,3389.76000000,1395.53270000
1735639800000,3389.77000000,3390.00000000,3382.40000000,3387.47000000,880.22270000
1735640100000,3387.49000000,3387.93000000,3379.57000000,3382.67000000,597.31710000
1735640400000,3382.67000000,3391.31000000,3382.01000000,3390.83000000,731.78970000
1735640700000,3390.84000000,3393.95000000,3390.56000000,3393.14000000,709.54470000
1735641000000,3393.13000000,3393.13000000,3389.03000000,3391.50000000,572.95660000
1735641300000,3391.50000000,3393.02000000,3391.00000000,3391.99000000,698.31360000
1735641600000,3391.99000000,3399.66000000,3391.98000000,3398.39000000,1848.75100000
1735641900000,3398.38000000,3399.20000000,3396.05000000,3396.24000000,744.55310000
1735642200000,3396.24000000,3399.40000000,3395.12000000,3397.97000000,443.25360000
1735642500000,3397.97000000,3398.40000000,3394.66000000,3394.95000000,293.73170000
1735642800000,3394.96000000,3396.98000000,3393.21000000,3396.09000000,596.68360000
1735643100000,3396.10000000,3398.40000000,3395.78000000,3396.89000000,332.76220000
1735643400000,3396.89000000,3396.89000000,3390.36000000,3391.73000000,395.06430000
1735643700000,3391.73000000,3393.26000000,3390.00000000,3390.01000000,390.30510000
1735644000000,3390.01000000,3395.79000000,3389.76000000,3394.72000000,369.72140000
1735644300000,3394.73000000,3396.59000000,3393.00000000,3396.14000000,814.81260000
1735644600000,3396.14000000,3398.60000000,3393.02000000,3393.60000000,866.38090000
1735644900000,3393.61000000,3396.59000000,3392.19000000,3396.14000000,337.32410000
1735645200000,3396.14000000,3399.99000000,3395.62000000,3397.38000000,614.22180000
